xc_id,scientific_name,common_name_id,country,quality,duration,license_type,xc_url,split_note
XC31438,Pycnonotus goiavier,Merbah Cerukcuk,Indonesia,C,0:06,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/31438,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC938407,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,D,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/938407,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC756513,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,D,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/756513,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC730876,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,D,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/730876,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC607607,Pycnonotus goiavier,Merbah Cerukcuk,Thailand,D,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/607607,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC342489,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,D,0:15,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/342489,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC342488,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,D,0:45,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/342488,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC161632,Pycnonotus goiavier,Merbah Cerukcuk,Philippines,D,1:01,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/161632,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC974732,Pycnonotus goiavier,Merbah Cerukcuk,Singapore,E,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/974732,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC182032,Pycnonotus goiavier,Merbah Cerukcuk,Malaysia,E,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/182032,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1101093,Streptopelia chinensis,Tekukur Biasa,Singapore,A,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1101093,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1062730,Streptopelia chinensis,Tekukur Biasa,Singapore,A,0:23,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1062730,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1035372,Streptopelia chinensis,Tekukur Biasa,Taiwan,A,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1035372,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1030894,Streptopelia chinensis,Tekukur Biasa,India,A,0:41,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1030894,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1005542,Streptopelia chinensis,Tekukur Biasa,Thailand,A,0:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1005542,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1003535,Streptopelia chinensis,Tekukur Biasa,Thailand,A,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1003535,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC978648,Streptopelia chinensis,Tekukur Biasa,China,A,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/978648,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC879491,Streptopelia chinensis,Tekukur Biasa,China,A,1:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/879491,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC877987,Streptopelia chinensis,Tekukur Biasa,China,A,1:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/877987,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC841872,Streptopelia chinensis,Tekukur Biasa,China,A,1:40,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/841872,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC839569,Streptopelia chinensis,Tekukur Biasa,China,A,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/839569,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC804383,Streptopelia chinensis,Tekukur Biasa,China,A,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/804383,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC788290,Streptopelia chinensis,Tekukur Biasa,Malaysia,A,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/788290,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC766589,Streptopelia chinensis,Tekukur Biasa,Thailand,A,2:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/766589,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC724736,Streptopelia chinensis,Tekukur Biasa,China,A,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/724736,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC681920,Streptopelia chinensis,Tekukur Biasa,Laos,A,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/681920,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC647196,Streptopelia chinensis,Tekukur Biasa,Australia,A,0:29,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/647196,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC311498,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,A,0:35,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/311498,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC161258,Streptopelia chinensis,Tekukur Biasa,India,A,1:04,https://creativecommons.org/licenses/by-nc-nd/3.0/,https://xeno-canto.org/161258,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1096614,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096614,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1096548,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096548,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1050070,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:36,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1050070,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1040538,Streptopelia chinensis,Tekukur Biasa,Malaysia,B,0:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1040538,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1030895,Streptopelia chinensis,Tekukur Biasa,India,B,0:15,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1030895,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC999991,Streptopelia chinensis,Tekukur Biasa,China,B,0:52,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/999991,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC955242,Streptopelia chinensis,Tekukur Biasa,Malaysia,B,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/955242,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC955000,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:05,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/955000,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC809713,Streptopelia chinensis,Tekukur Biasa,Nepal,B,1:17,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/809713,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC788243,Streptopelia chinensis,Tekukur Biasa,Thailand,B,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/788243,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC783972,Streptopelia chinensis,Tekukur Biasa,Thailand,B,3:26,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/783972,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC779583,Streptopelia chinensis,Tekukur Biasa,India,B,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/779583,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC778389,Streptopelia chinensis,Tekukur Biasa,Thailand,B,1:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/778389,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC757224,Streptopelia chinensis,Tekukur Biasa,Laos,B,0:38,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/757224,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC756425,Streptopelia chinensis,Tekukur Biasa,Singapore,B,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/756425,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC732059,Streptopelia chinensis,Tekukur Biasa,China,B,0:33,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/732059,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC727577,Streptopelia chinensis,Tekukur Biasa,China,B,1:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/727577,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC724143,Streptopelia chinensis,Tekukur Biasa,China,B,3:55,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/724143,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC724141,Streptopelia chinensis,Tekukur Biasa,China,B,1:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/724141,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC723872,Streptopelia chinensis,Tekukur Biasa,China,B,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/723872,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC714151,Streptopelia chinensis,Tekukur Biasa,China,B,1:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/714151,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC710631,Streptopelia chinensis,Tekukur Biasa,China,B,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/710631,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC688542,Streptopelia chinensis,Tekukur Biasa,India,B,0:25,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/688542,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC610173,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/610173,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC547502,Streptopelia chinensis,Tekukur Biasa,India,B,1:14,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/547502,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC510573,Streptopelia chinensis,Tekukur Biasa,Myanmar,B,1:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/510573,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC491970,Streptopelia chinensis,Tekukur Biasa,Malaysia,B,0:24,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/491970,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC484953,Streptopelia chinensis,Tekukur Biasa,India,B,1:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/484953,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC474092,Streptopelia chinensis,Tekukur Biasa,India,B,1:09,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/474092,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC473062,Streptopelia chinensis,Tekukur Biasa,India,B,0:55,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/473062,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC459292,Streptopelia chinensis,Tekukur Biasa,India,B,0:56,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/459292,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC434919,Streptopelia chinensis,Tekukur Biasa,Thailand,B,1:01,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/434919,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC433840,Streptopelia chinensis,Tekukur Biasa,Malaysia,B,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/433840,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC413718,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:15,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/413718,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC401213,Streptopelia chinensis,Tekukur Biasa,India,B,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/401213,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC381366,Streptopelia chinensis,Tekukur Biasa,Thailand,B,0:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/381366,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC381365,Streptopelia chinensis,Tekukur Biasa,Thailand,B,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/381365,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC380593,Streptopelia chinensis,Tekukur Biasa,China,B,1:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/380593,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC369545,Streptopelia chinensis,Tekukur Biasa,India,B,0:16,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/369545,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC364383,Streptopelia chinensis,Tekukur Biasa,Thailand,B,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/364383,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC348751,Streptopelia chinensis,Tekukur Biasa,New Zealand,B,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/348751,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC346126,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/346126,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC319810,Streptopelia chinensis,Tekukur Biasa,Nepal,B,0:18,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/319810,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC319809,Streptopelia chinensis,Tekukur Biasa,Nepal,B,0:27,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/319809,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC312465,Streptopelia chinensis,Tekukur Biasa,India,B,1:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/312465,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC311499,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:36,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/311499,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC304103,Streptopelia chinensis,Tekukur Biasa,Vietnam,B,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/304103,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC291106,Streptopelia chinensis,Tekukur Biasa,Myanmar,B,2:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/291106,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC267346,Streptopelia chinensis,Tekukur Biasa,India,B,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/267346,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC233699,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/233699,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC214010,Streptopelia chinensis,Tekukur Biasa,India,B,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/214010,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC208677,Streptopelia chinensis,Tekukur Biasa,India,B,0:18,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/208677,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC207655,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/207655,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC207521,Streptopelia chinensis,Tekukur Biasa,Myanmar,B,0:12,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/207521,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC203404,Streptopelia chinensis,Tekukur Biasa,Mauritius,B,0:46,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/203404,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC197862,Streptopelia chinensis,Tekukur Biasa,Thailand,B,0:34,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/197862,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC197100,Streptopelia chinensis,Tekukur Biasa,India,B,0:42,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/197100,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC190962,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,1:40,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/190962,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC185648,Streptopelia chinensis,Tekukur Biasa,Thailand,B,1:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/185648,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC183208,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:46,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/183208,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC183207,Streptopelia chinensis,Tekukur Biasa,Sri Lanka,B,0:41,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/183207,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC175220,Streptopelia chinensis,Tekukur Biasa,United States,B,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/175220,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC157874,Streptopelia chinensis,Tekukur Biasa,India,B,0:09,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/157874,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC153022,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:21,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/153022,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC134201,Streptopelia chinensis,Tekukur Biasa,India,B,0:17,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/134201,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC121729,Streptopelia chinensis,Tekukur Biasa,Indonesia,B,0:51,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/121729,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC116924,Streptopelia chinensis,Tekukur Biasa,India,B,0:15,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/116924,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC116923,Streptopelia chinensis,Tekukur Biasa,India,B,0:15,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/116923,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC108878,Streptopelia chinensis,Tekukur Biasa,Fiji,B,0:37,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/108878,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC90825,Streptopelia chinensis,Tekukur Biasa,India,B,0:28,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/90825,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC90551,Streptopelia chinensis,Tekukur Biasa,India,B,0:32,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/90551,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88412,Streptopelia chinensis,Tekukur Biasa,Cambodia,B,0:20,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88412,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC86990,Streptopelia chinensis,Tekukur Biasa,Malaysia,B,0:08,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/86990,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC78293,Streptopelia chinensis,Tekukur Biasa,China,B,0:52,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/78293,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
