filepath,filename,species,duration_sec,sample_rate,silence_ratio,rms,peak_amp,clipping_ratio,estimated_snr_db,active_segments,status,notes
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC79531.mp3,XC79531.mp3,Pycnonotus goiavier,28.45,44100,0.001,0.09296830743551254,0.5826272368431091,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC797030.mp3,XC797030.mp3,Pycnonotus goiavier,60.25,48000,0.007,0.029117032885551453,0.5351525545120239,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC802979.mp3,XC802979.mp3,Pycnonotus goiavier,74.21,88200,0.13,0.01886880211532116,0.5810699462890625,0.0,12.04,155,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC807231.mp3,XC807231.mp3,Pycnonotus goiavier,42.68,44100,0.553,0.007875330746173859,0.2538619935512543,0.0,21.18,119,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC809052.mp3,XC809052.mp3,Pycnonotus goiavier,14.43,48000,0.0,0.041397009044885635,0.46533203125,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC833550.mp3,XC833550.mp3,Pycnonotus goiavier,17.13,48000,0.51,0.015438029542565346,0.43080735206604004,0.0,22.51,32,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC841663.mp3,XC841663.mp3,Pycnonotus goiavier,4.18,44100,0.684,0.011791649274528027,0.23923668265342712,0.0,33.75,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC842682.mp3,XC842682.mp3,Pycnonotus goiavier,12.1,44100,0.923,0.006632688455283642,0.70794677734375,0.0,27.34,9,REJECT,Terlalu banyak silence (92.3%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC858037.mp3,XC858037.mp3,Pycnonotus goiavier,11.15,48000,0.227,0.005261085461825132,0.11787727475166321,0.0,19.59,42,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC896469.mp3,XC896469.mp3,Pycnonotus goiavier,17.54,48000,0.103,0.03593063727021217,0.9428945183753967,0.0,20.07,5,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC897259.mp3,XC897259.mp3,Pycnonotus goiavier,8.02,48000,0.715,0.025685563683509827,0.944176435470581,0.0,24.67,9,REJECT,Terlalu banyak silence (71.5%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC937959.mp3,XC937959.mp3,Pycnonotus goiavier,27.81,48000,0.0,0.008383132517337799,0.07684017717838287,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC937965.mp3,XC937965.mp3,Pycnonotus goiavier,99.08,44100,0.441,0.03459274023771286,0.63201904296875,0.0,28.24,188,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC938407.mp3,XC938407.mp3,Pycnonotus goiavier,14.38,44100,0.005,0.006905415095388889,0.08282470703125,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC938488.mp3,XC938488.mp3,Pycnonotus goiavier,24.68,48000,0.0,0.009578795172274113,0.06071476265788078,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC938653.mp3,XC938653.mp3,Pycnonotus goiavier,25.47,48000,0.003,0.04516199976205826,0.5794677734375,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC947681.mp3,XC947681.mp3,Pycnonotus goiavier,19.08,48000,0.339,0.01315417792648077,0.3834376931190491,0.0,20.03,40,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC954983.mp3,XC954983.mp3,Pycnonotus goiavier,120.29,44100,0.437,0.006797471549361944,0.1961517333984375,0.0,21.24,245,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC955244.mp3,XC955244.mp3,Pycnonotus goiavier,4.3,48000,0.0,0.0025694468058645725,0.04372778162360191,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC963431.mp3,XC963431.mp3,Pycnonotus goiavier,1.33,48000,0.0,0.008885246701538563,0.054813504219055176,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC963804.mp3,XC963804.mp3,Pycnonotus goiavier,9.32,48000,0.224,0.016871416941285133,0.6205024719238281,0.0,13.88,11,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC974732.mp3,XC974732.mp3,Pycnonotus goiavier,56.03,44100,0.001,0.039277516305446625,1.386744499206543,1.4975470583925978e-05,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Pycnonotus goiavier\XC991460.mp3,XC991460.mp3,Pycnonotus goiavier,13.84,44100,0.652,0.010529574938118458,0.4648739695549011,0.0,19.22,7,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1002930.mp3,XC1002930.mp3,Streptopelia chinensis,131.86,48000,0.743,0.027985742315649986,0.6762908101081848,0.0,24.33,141,REJECT,Terlalu banyak silence (74.3%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1003535.mp3,XC1003535.mp3,Streptopelia chinensis,9.19,32000,0.0,0.030241718515753746,0.28427034616470337,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC100489.mp3,XC100489.mp3,Streptopelia chinensis,40.41,44100,0.002,0.08782639354467392,0.3329504430294037,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1005541.mp3,XC1005541.mp3,Streptopelia chinensis,25.46,32000,0.0,0.012257140129804611,0.05901074409484863,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1005542.mp3,XC1005542.mp3,Streptopelia chinensis,2.85,32000,0.0,0.015150492079555988,0.10082226991653442,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1010551.mp3,XC1010551.mp3,Streptopelia chinensis,25.05,48000,0.0,0.00245877867564559,0.0235979612916708,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1019748.mp3,XC1019748.mp3,Streptopelia chinensis,151.98,44100,0.451,0.011595521122217178,0.21683351695537567,0.0,16.82,268,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1019750.mp3,XC1019750.mp3,Streptopelia chinensis,60.71,44100,0.001,0.013385754078626633,0.1665162742137909,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1019752.mp3,XC1019752.mp3,Streptopelia chinensis,169.14,44100,0.073,0.002940353937447071,0.04717288911342621,0.0,15.96,263,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1029671.mp3,XC1029671.mp3,Streptopelia chinensis,5.19,44100,0.0,0.04975937306880951,0.8261480331420898,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1029675.mp3,XC1029675.mp3,Streptopelia chinensis,47.08,44100,0.0,0.03894824907183647,0.4935249388217926,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1030894.mp3,XC1030894.mp3,Streptopelia chinensis,41.09,48000,0.064,0.024995241314172745,0.2039780616760254,0.0,30.37,11,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1030895.mp3,XC1030895.mp3,Streptopelia chinensis,15.0,48000,0.048,0.02138323336839676,0.1574416160583496,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1030896.mp3,XC1030896.mp3,Streptopelia chinensis,12.62,48000,0.497,0.032712772488594055,0.23002201318740845,0.0,29.1,24,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1030897.mp3,XC1030897.mp3,Streptopelia chinensis,11.59,48000,0.101,0.014166773296892643,0.1602703332901001,0.0,25.31,7,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1030898.mp3,XC1030898.mp3,Streptopelia chinensis,53.9,48000,0.448,0.01812739670276642,0.24654622375965118,0.0,21.54,194,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1035372.mp3,XC1035372.mp3,Streptopelia chinensis,39.63,48000,0.0,0.09051579982042313,0.999969482421875,1.5768949151972195e-06,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1040538.mp3,XC1040538.mp3,Streptopelia chinensis,26.27,44100,0.0,0.005581195466220379,0.03936845064163208,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1046270.mp3,XC1046270.mp3,Streptopelia chinensis,24.7,48000,0.0,0.040355902165174484,0.48043861985206604,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1046652.mp3,XC1046652.mp3,Streptopelia chinensis,107.63,96000,0.0,0.009871476329863071,0.053863525390625,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1047234.mp3,XC1047234.mp3,Streptopelia chinensis,8.95,48000,0.0,0.0028912995476275682,0.05993666872382164,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1047239.mp3,XC1047239.mp3,Streptopelia chinensis,11.23,48000,0.0,0.004735087044537067,0.0707058534026146,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1049755.mp3,XC1049755.mp3,Streptopelia chinensis,49.06,48000,0.126,0.024458514526486397,0.4444505572319031,0.0,15.76,61,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1050070.mp3,XC1050070.mp3,Streptopelia chinensis,36.44,44100,0.0,0.011739237233996391,0.10536132752895355,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1054704.mp3,XC1054704.mp3,Streptopelia chinensis,42.45,44100,0.121,0.037599388509988785,0.62078857421875,0.0,17.21,134,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1055105.mp3,XC1055105.mp3,Streptopelia chinensis,69.8,48000,0.0,0.01922512985765934,0.14437326788902283,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1056381.mp3,XC1056381.mp3,Streptopelia chinensis,11.1,48000,0.661,0.02129228785634041,0.3733188509941101,0.0,24.14,12,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1062730.mp3,XC1062730.mp3,Streptopelia chinensis,23.57,48000,0.449,0.02277124486863613,0.4540511667728424,0.0,20.32,44,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1073199.mp3,XC1073199.mp3,Streptopelia chinensis,10.03,48000,0.0,0.02028094045817852,0.31644460558891296,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1074069.mp3,XC1074069.mp3,Streptopelia chinensis,14.64,44100,0.0,0.04520009458065033,0.39131757616996765,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1074070.mp3,XC1074070.mp3,Streptopelia chinensis,92.53,44100,0.0,0.037895187735557556,0.7194902896881104,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1074344.mp3,XC1074344.mp3,Streptopelia chinensis,9.15,48000,0.535,0.01845717988908291,0.23958024382591248,0.0,26.94,13,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1079766.mp3,XC1079766.mp3,Streptopelia chinensis,27.82,96000,0.162,0.01628914847970009,0.19580078125,0.0,19.98,91,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC108878.mp3,XC108878.mp3,Streptopelia chinensis,37.17,44100,0.031,0.041429851204156876,0.4867100119590759,0.0,50.0,7,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC108914.mp3,XC108914.mp3,Streptopelia chinensis,21.03,44100,0.09,0.040786150842905045,0.4997248649597168,0.0,22.36,7,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1096430.mp3,XC1096430.mp3,Streptopelia chinensis,45.62,48000,0.009,0.03336679935455322,0.27551257610321045,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1096548.mp3,XC1096548.mp3,Streptopelia chinensis,31.38,48000,0.005,0.011347563937306404,0.0807114914059639,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1096550.mp3,XC1096550.mp3,Streptopelia chinensis,12.48,48000,0.062,0.025280237197875977,0.2190287709236145,0.0,23.44,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1096614.mp3,XC1096614.mp3,Streptopelia chinensis,21.87,48000,0.01,0.02485824003815651,0.35994717478752136,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC1101093.mp3,XC1101093.mp3,Streptopelia chinensis,17.02,48000,0.0,0.024591250345110893,0.17156982421875,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC116499.mp3,XC116499.mp3,Streptopelia chinensis,25.28,44100,0.0,0.007177379913628101,0.08429964631795883,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC116923.mp3,XC116923.mp3,Streptopelia chinensis,15.99,44100,0.002,0.04466462880373001,0.3309117257595062,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC116924.mp3,XC116924.mp3,Streptopelia chinensis,15.07,44100,0.003,0.03436512500047684,0.3293205499649048,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC121729.mp3,XC121729.mp3,Streptopelia chinensis,51.86,48000,0.0,0.026903845369815826,0.3237190246582031,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC124409.mp3,XC124409.mp3,Streptopelia chinensis,25.7,44100,0.014,0.011920318007469177,0.14890927076339722,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC134201.mp3,XC134201.mp3,Streptopelia chinensis,17.45,44100,0.003,0.0168228168040514,0.10857661813497543,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC153022.mp3,XC153022.mp3,Streptopelia chinensis,21.02,48000,0.001,0.05911042168736458,0.23876023292541504,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC153052.mp3,XC153052.mp3,Streptopelia chinensis,15.96,48000,0.001,0.03809274733066559,0.6815861463546753,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC157874.mp3,XC157874.mp3,Streptopelia chinensis,9.72,44100,0.38,0.007535278797149658,0.15748253464698792,0.0,21.91,19,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC161258.mp3,XC161258.mp3,Streptopelia chinensis,18.96,48000,0.658,0.005772978998720646,0.10886818170547485,0.0,24.49,22,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC163930.mp3,XC163930.mp3,Streptopelia chinensis,14.83,48000,0.001,0.07051587104797363,0.31462395191192627,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC164027.mp3,XC164027.mp3,Streptopelia chinensis,35.1,44100,0.0,0.007798145525157452,0.09198818355798721,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC175116.mp3,XC175116.mp3,Streptopelia chinensis,36.09,48000,0.013,0.043394580483436584,0.5348522663116455,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC175220.mp3,XC175220.mp3,Streptopelia chinensis,49.42,44100,0.0,0.024694498628377914,0.38419321179389954,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC179204.mp3,XC179204.mp3,Streptopelia chinensis,48.25,44100,0.0,0.002033556578680873,0.023487642407417297,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC181467.mp3,XC181467.mp3,Streptopelia chinensis,7.7,48000,0.03,0.018963860347867012,0.2656685411930084,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC183207.mp3,XC183207.mp3,Streptopelia chinensis,41.17,44100,0.015,0.028856385499238968,0.43922391533851624,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC183208.mp3,XC183208.mp3,Streptopelia chinensis,46.22,44100,0.024,0.041754525154829025,0.5792829990386963,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC185648.mp3,XC185648.mp3,Streptopelia chinensis,72.01,44100,0.399,0.04989849776029587,0.9395633339881897,0.0,17.59,133,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC186558.mp3,XC186558.mp3,Streptopelia chinensis,10.21,44100,0.002,0.007865249179303646,0.07257191836833954,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC190869.mp3,XC190869.mp3,Streptopelia chinensis,29.52,44100,0.0,0.01173096802085638,0.08237805962562561,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC190962.mp3,XC190962.mp3,Streptopelia chinensis,100.58,48000,0.604,0.05497131496667862,0.6820389628410339,0.0,24.08,159,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC193650.mp3,XC193650.mp3,Streptopelia chinensis,14.63,44100,0.002,0.08923301100730896,0.9605593085289001,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC197100.mp3,XC197100.mp3,Streptopelia chinensis,42.12,48000,0.0,0.018218467012047768,0.15526564419269562,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC197862.mp3,XC197862.mp3,Streptopelia chinensis,34.3,44100,0.242,0.06796100735664368,0.7634071707725525,0.0,21.9,96,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC203259.mp3,XC203259.mp3,Streptopelia chinensis,57.47,44100,0.0,0.023872891440987587,0.3830884099006653,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC203400.mp3,XC203400.mp3,Streptopelia chinensis,36.83,44100,0.001,0.021005047485232353,0.4697524905204773,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC203404.mp3,XC203404.mp3,Streptopelia chinensis,46.11,44100,0.001,0.023015247657895088,0.26713335514068604,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC203405.mp3,XC203405.mp3,Streptopelia chinensis,51.75,44100,0.0,0.023155290633440018,0.32457220554351807,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC205837.mp3,XC205837.mp3,Streptopelia chinensis,45.74,44100,0.055,0.07954251766204834,0.9934865236282349,9.915288730729018e-07,17.59,61,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC206552.mp3,XC206552.mp3,Streptopelia chinensis,56.86,44100,0.019,0.04279660806059837,0.5286843180656433,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC207521.mp3,XC207521.mp3,Streptopelia chinensis,12.77,44100,0.0,0.0022721930872648954,0.027901096269488335,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC207655.mp3,XC207655.mp3,Streptopelia chinensis,6.57,44100,0.0,0.0562371164560318,0.8505614399909973,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC208677.mp3,XC208677.mp3,Streptopelia chinensis,18.05,48000,0.02,0.02533917874097824,0.36292558908462524,0.0,50.0,9,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC214010.mp3,XC214010.mp3,Streptopelia chinensis,31.94,48000,0.0,0.04798860475420952,0.8261117935180664,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC21571.mp3,XC21571.mp3,Streptopelia chinensis,35.34,44100,0.0,0.20622247457504272,0.5519988536834717,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC233699.mp3,XC233699.mp3,Streptopelia chinensis,2.55,44100,0.0,0.02048661559820175,0.10384369641542435,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC23824.mp3,XC23824.mp3,Streptopelia chinensis,35.74,44100,0.04,0.01016127597540617,0.5660297274589539,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC23969.mp3,XC23969.mp3,Streptopelia chinensis,14.47,44100,0.657,0.03831503167748451,0.6756643652915955,0.0,23.34,16,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC240369.mp3,XC240369.mp3,Streptopelia chinensis,10.25,44100,0.0,0.03469252213835716,0.3513709604740143,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC245917.mp3,XC245917.mp3,Streptopelia chinensis,54.9,44100,0.0,0.052477896213531494,0.3421233892440796,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC24597.mp3,XC24597.mp3,Streptopelia chinensis,29.62,44100,0.071,0.01788291148841381,0.27682244777679443,0.0,27.0,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC24608.mp3,XC24608.mp3,Streptopelia chinensis,13.09,44100,0.209,0.039680223912000656,0.4315146207809448,0.0,37.22,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC260139.mp3,XC260139.mp3,Streptopelia chinensis,11.47,48000,0.004,0.00974923837929964,0.06744494289159775,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC267346.mp3,XC267346.mp3,Streptopelia chinensis,12.85,48000,0.0,0.027159245684742928,0.40343642234802246,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC291099.mp3,XC291099.mp3,Streptopelia chinensis,114.13,44100,0.0,0.018391838297247887,0.19281551241874695,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC291105.mp3,XC291105.mp3,Streptopelia chinensis,25.99,44100,0.001,0.009830201976001263,0.073248952627182,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC291106.mp3,XC291106.mp3,Streptopelia chinensis,135.92,44100,0.0,0.01035009790211916,0.17937207221984863,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC293551.mp3,XC293551.mp3,Streptopelia chinensis,11.13,44100,0.002,0.025774717330932617,1.6543605327606201,1.8339201877934273e-05,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC293596.mp3,XC293596.mp3,Streptopelia chinensis,135.05,44100,0.0,0.010381362400949001,0.17937207221984863,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC304101.mp3,XC304101.mp3,Streptopelia chinensis,10.0,44100,0.002,0.028791246935725212,0.269084095954895,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC304102.mp3,XC304102.mp3,Streptopelia chinensis,10.42,44100,0.001,0.034216705709695816,0.3709013760089874,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC304103.mp3,XC304103.mp3,Streptopelia chinensis,32.16,44100,0.001,0.024139272049069405,0.8150572776794434,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC304725.mp3,XC304725.mp3,Streptopelia chinensis,12.33,44100,0.002,0.008936205878853798,0.08990320563316345,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Streptopelia chinensis\XC311497.mp3,XC311497.mp3,Streptopelia chinensis,23.04,44100,0.322,0.030615990981459618,0.29041004180908203,0.0,23.39,52,PASS,OK
